brand,key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
talenti,31_talenti,AJTBA,2017-05-23,5,Best Taste Ever!!,0.0,0.0,It is already perfection in a pint; it has the power to make anyone happy by putting a smile on their faces! The taste is incredible. The ingredients are natural. I'm glad I am I in the know on this gelato. I feel sorry for those who don't and for those who don't appreciate the flavor of something this good.,,,,
talenti,31_talenti,reynatheicreamqueen,2016-08-28,5,SOOO GOOD!,0.0,0.0,It's the best Gelato i've had in the US. It's not overly sweet and doesn't freeze into a solid ice block in the freezer. It's not skimpy on goodies and it tastes amazing. TRY IT. You wont be disappointed. I promise! I never rwrite reviews and i literally went out of my way just to say how yummy it is.,,,,
talenti,31_talenti,Mags,2018-03-10,4,I don't even like pistachio and this is fabulous,0.0,0.0,"As the title of my review reveals, I've never considered myself a lover of pistachio, but this flavor is dang good. Give it a try, you will NOT be disappointed. Actually, I'm going to remind myself to buy this flavor the next time I want some Talenti, because it's THAT GOOD. Creamy, nutty, delicious.",,,,
talenti,31_talenti,Pistachio lover,2016-07-09,5,God bless you!!!!,0.0,0.0,"Seriously and honestly I thought nothing out there would be able to beat rocky road haagen daz...BUT I was Soooo wrong.It is pure heaven,definetly addicted.Bought 3 pints 1day and finished them all.So thanks guys so much for making a quality product that I will NEVER stop buying.Hooked for life!!!",,,,
talenti,31_talenti,layneb,2018-11-12,5,,0.0,0.0,i love talenti gelato. it can be pricey compared to ice cream but it is so much better than ice cream. all of the flavors i have tried are delicious. i only buy if i have a coupon but my grocery store is always having deals. also the packaging is cool how you can see the product before you buy,,,,
talenti,31_talenti,Tbpint,2016-04-24,5,Smooth Taste!!! :),0.0,0.0,Seeing as I'm not a big ice cream consumer this particular flavor is one that I can savor. The taste is an excellent blend with the pistachio nuts. I will eat this again and again!!! I recommend this flavor to anyone who is looking for a nice dessert with a smooth taste with a little crunch.,,,,
talenti,31_talenti,mackenzies8,2019-01-03,5,,0.0,0.0,I love pistachio ice cream and gelato. This actually has bits and pieces of pistachios in it which just adds more flavor. I haven’t tried other brands but I think this is a solid choice. It’s a little on the pricey side but usually you can find it on sale at target or other grocery stores,,,,
talenti,31_talenti,tjkabj,2019-09-26,5,Awesome Taste,0.0,0.0,"So far I have tried 3 flavors and my favorite is Sicilian Pistachio.
The flavor is very creamy and buttery with fresh tasting Pistachio nuts and not overly sweet.
It has to be a treat for me to buy it due to the Price. I would buy it everyday if I could.
Everyone should try it.",,,,
talenti,31_talenti,whoisthisfreakk,2018-06-25,5,,0.0,0.0,"All of Talenti’s gelato flavors are to die for. The raspberry sorbet - amazingly similar to a fresh raspberry. The pistachio flavor is the richest, creamiest pistachio ice cream I’ve ever tasted. And you can find it anywhere near you, like Walmart or a drug store like Walgreens!",,,,
talenti,31_talenti,Vice,2017-02-16,5,"Delicious, not-too-sweet pistachio",0.0,0.0,"Lots of pistachios, very satisfying. Creamy with a lighter texture than most ice creams. Not overwhelmingly sugary which is nice on hot days! So happy to find this unusual flavour at the supermarket. For me, it could have tasted a bit more like pistachios and be saltier.",,,,
talenti,31_talenti,GrandeDame,2019-07-10,5,My Favorite,0.0,0.0,Talent I Sicilian Pistachio is the best thing I've eaten this past year. That's when I discovered it. My children buy it for me when they're out to make sure I always have it on hand. I've been known to go out pretty late at night to get it. Best gelato I've ever eaten.,,,,
talenti,31_talenti,alissarjohnson,2018-10-22,5,,0.0,0.0,Omg! This is my favorite gelato! It’s sooooo yummy! It’s not too overwhelming. It’s smooth and creamy. It’s my favorite ice cream treat! I can get it a variety of places. Talenti has a lot of my favorites. If you lie that classic pistachio flavor of ice cream try this!,,,,
talenti,31_talenti,jenniferm59f6,2019-02-04,5,,0.0,0.0,"So freaking good. It's creamy and so soft and the pistachio flavor is just right. Not too strong. I have to be careful and not eat this entire container in on sitting!! I will buy this brand over and over, before any other brands! Run to the store and get some!!!",,,,
talenti,31_talenti,kimbymuaa,2019-02-04,5,,0.0,0.0,"The first time I ever tried gelato is was this exact pint, I was amazed I had seen so many people purchase it and I started wondering if it was good for the price, it definitely was! I love every Talenti gelato product but Sicilian pistachio is my absolute favorite",,,,
talenti,31_talenti,krysannjanellmcleod,2018-07-14,5,,0.0,0.0,"Talenti is quite possibly the best thing to ever grace my tongue, Talenti has the ability to turn a sad day into an amazing day with just one scoop. I’ve made the effort to keep this well-stocked for emergencies. This and the coconut one are my favorite flavors",,,,
talenti,31_talenti,shells177,2018-11-02,5,,0.0,0.0,"Omg, this flavor was delicious! It’s creamy and soft! It was recommended by a friend and it’s now my go-to ice cream. I haven’t tried any of the other flavors, but this is definitely my favorite. The quality is there and worth the price. Takes me back to Rome!",,,,
talenti,31_talenti,amberbb3d4,2018-07-11,1,,0.0,0.0,"I really enjoy this brand of gelato but this flavor is just odd. I like the taste of pistachios but not so much in gelato form. You have to have a real liking to pistachios to enjoy this product. I’ll give it to Talenti, it certainly does taste like pistachio!",,,,
talenti,31_talenti,Chanp9189,2019-04-06,5,Great Features,0.0,0.0,"This product's flavor is so refreshing, cause I don't like mint. I feel like mint is over refreshing, but this my opinion. Pistachio is a type of nut so I would feel that it would be healthy, also I like it of not sweet cause then it would be very unhealthy.",,,,
talenti,31_talenti,freenat,2019-01-04,5,,0.0,0.0,"This Talenti Sicilian Pistachio Gelato has great flavor, great consistency, and great packaging. The price is a little more than other brands but the quality makes it worth it. I enjoy the smaller size packages which makes it easier to hide from my family.",,,,
talenti,31_talenti,Sara83,2017-02-27,5,Best pistachio gelato ever!,0.0,0.0,"It's smooth and perfectly balanced. It doesn't have that strong artificial pistachio flavor that most have. I get this flavor every time. My husband also loves this flavor. I love this brand! My second favorite is the key lime pie, it also is amazing!",,,,
talenti,31_talenti,Rosamaria0103,2020-02-07,5,Taste so similar to Italy!,0.0,0.0,"After honeymooning in Italy and Sicily, it was hard to come back to American ice cream. Gelato there had such rich, true flavors that nothing could compare. Your brand is so similar to what we had over there and this flavor is especially delicious!",,,,
talenti,31_talenti,CarmenM,2017-01-04,5,Best pistachio gelato!,0.0,0.0,This has got to be the best pistachio gelato I have had all my life. The taste is heavenly. The chunks of pistachio in there take it over the top. My husband and I enjoyed this so much while watching tv. Next time I will buy him his own pint. :),,,,
talenti,31_talenti,laidarose,2016-05-25,5,A Healthy Choice,0.0,0.0,"Pistachios from Sicily are the best. Talenti leave out the eggs not to distract from the pistachios.Best ever tasted Pistachio gelato. Pure ingredients, no tummy problems.
Thank you Talenti for making an honest to goodness healthy food product.",,,,
talenti,31_talenti,mahsela,2018-07-05,5,,0.0,0.0,"Talenti itself is wonderful and when i had this pistachio ice cream, i official fell in love!! This ice cream is so smooth and just rich in flavor! The packaging is super cute! It’s a bit pricier than other ice creams but they’re worth it!",,,,
talenti,31_talenti,cbhellok,2018-11-12,5,,0.0,0.0,My son adores this flavor and I couldn't help but try some and I was pleasantly surprised at how wonderful it really was. So glad I purchased the flavor from this brand for some other brands are sorely lacking in this particular flavor.,,,,
talenti,31_talenti,FLice,2017-07-22,5,Yummy,0.0,0.0,"After first try with Peanut butter pretzels I felt in love with Talenti Gelato. My second try today is the Sicilian Pistachio...wow another great flavor. Creamy, enough pistachio nuts and yummy taste that is hard to put my spoon down.",,,,
talenti,31_talenti,Jange,2019-05-05,5,Ah! Back in Italy,0.0,0.0,I missed the kind of gelato I had experienced in Italy so was super excited to find this. I love it when Kroger includes a coupon in their downloads but I am going to have a pint in my refrigerator at all times coupon or no coupon.,,,,
talenti,31_talenti,francisbriz18,2018-06-24,5,,0.0,0.0,"I love pistachio ice cream.... pistachio flavored anything to be exactly. It always find a hard time when it comes to finding the perfect one and I actually did with this one, is so creamy and delicious. I highly recommend",,,,
talenti,31_talenti,kayleeg1,2018-11-07,5,,0.0,0.0,"A delicious, creamy, gluten free treat that satiates my sweet tooth. Pure ingredients used and tastes better than other gelato brands. A little pricey, but worth it for the integrity of the ingredients. Purchased at H-E-B.",,,,
talenti,31_talenti,ANDI94,2020-04-28,5,Best Pistachio Ice cream I ever tasted!!!!,0.0,0.0,"I have tried many types of Pistachio ice cream from other brands. This one is the best one I have EVER tasted!!! The taste is smooth and the text is also smooth. At the end of every week, this is what I look forward to!!",,,,
talenti,31_talenti,Oceanlvr7,2019-06-05,5,My fave flavor...only better!,0.0,0.0,"I've eaten pistachio world wide, and for an at-home gelato, this ""hits the spot!""
Creamy, light, nutty.....just plain delicious
PLEASE keep this flavor in production....
tastes like southern Italy spoon after soon.",,,,
talenti,31_talenti,nadineh1,2019-03-03,5,,0.0,0.0,Ooooo talenti!!!!! They have THE BEST ice cream! It could be freezing outside but I would still eat them! Soooooo delicious! Doesnt even compare with anything! I would eat it everyday if I had cheat days every day!!!,,,,
talenti,31_talenti,Barb,2019-04-18,5,Don’t change something that works,0.0,0.0,"I have purchased this creamy delightful Sicilian Talenti for six years. I can’t believe I found something that I can keep eating without losing the flavor it’s goodness to the last mouthful.
Thank you. Barbara",,,,
talenti,31_talenti,taran3,2019-02-05,5,,0.0,0.0,"I love the pistachio flavor, its a little different. Its hard to find this kind of flavor often, and the gelato is always smooth. The acre top lid is great and keeps it fresh for a long time. I highly recommend.",,,,
talenti,31_talenti,rurut,2018-11-13,5,,0.0,0.0,Growing up middle eastern it was hard to find pistachio ice cream that was good because we could only find it at a middleasterb bakery at that time. You can taste the quality. I am lactose and it’s worth it lol,,,,
talenti,31_talenti,,2019-01-04,5,,0.0,0.0,"This gelato tastes great and is better than regular ice cream. It had more flavor, but also is a tad more expensive. I would recommend to anyone looking for a higher quality gelato/ ice cream snack, it’s great!",,,,
talenti,31_talenti,elizabethrf886,2019-03-06,5,,0.0,0.0,"Ever since I studied abroad in Italy a few years ago, Ive had a love for pistachio gelato. This product is the closest I can purchase to that taste in a store and its affordable. Definitely recommend to all",,,,
talenti,31_talenti,alexab8,2019-03-05,5,,0.0,0.0,I love pistachio but was skeptical of products like this. However I should not have been because it is fantastic! The price is a little steep but it is soooo good. Not the best brand but I really enjoyed it.,,,,
talenti,31_talenti,ed3n17,2018-10-02,5,,0.0,0.0,One of the most refined ice cream out there - pistachio is one of my favorite flavor and I truly enjoyed it because of how light the ice cream felt but still had so much creaminess! Highly recommend !!,,,,
talenti,31_talenti,Jewel,2016-05-09,5,Delicious !,0.0,0.0,I pistachio's so when I saw this gelato I had to try it. It surprised me how delicious it was. Way above my expectations. Creamy and sweet with pistachio's in every bite. Found my new favorite desert.,,,,
talenti,31_talenti,natt,2019-06-07,5,closest to authentic,0.0,0.0,"Having lived 4 years in Italy and travelled to Sicilly, my taste buds are difficult. This is the only flavor of the Talenti Gelato which I found to be good, and close to what me expectations are.",,,,
talenti,31_talenti,Yummy 2,2020-03-04,5,Cool and Refreshing,0.0,0.0,One of my three favs! I love pistachios. I have allergic reactions to chocolate and tropical fruit! Talenti has a small selection I can choose from. So glad they did not chocolatize this one!,,,,
talenti,31_talenti,zellebelle,2018-10-03,5,I'm lactose but I'll encounter anything for this,0.0,0.0,"This is in my top three favorite ice creams and ice cream is a main dish in my life. The little bits of pistachio takes my heart and how subtle but distinct the flavor is, is life changing.",,,,
talenti,31_talenti,Vivi00,2017-07-03,5,The Best Thing to happen to me,0.0,0.0,My very first time experiencing Gelato! Glad I chose Talenti the texture was so rich and smooth just amazing. I recommend this favor and brand to everyone everywhere this is sooo good!!,,,,
talenti,31_talenti,Blackfeather,2018-06-23,5,Hands Down!!!,0.0,0.0,"This is the best, pistachio gelato I’ve ever had. Chocked full of “real” pistachio nuts and the taste is fantastic. This is also my Mom’s favorite flavor out of all your cool treats.",,,,
talenti,31_talenti,victoriat3498,2018-10-03,5,,0.0,0.0,I love pistachios but I could never find a pistachio gelato that I REALLY liked. Until I tried Talenti! The pieces of pistachio just add an extra benefit to an already amazing gelato,,,,
talenti,31_talenti,meshab,2019-01-04,4,,0.0,0.0,"Talent I can be a bit pricey, but the quality is really good. I love the pistachio gelato. It’s so tasty and I just more more each time. I will definitely buy this flavor again.",,,,
talenti,31_talenti,nevaehb5f08,2018-08-01,5,,0.0,0.0,"This gelato has great flavor. My favorite part is that it has chunks of pistachios. It is very delicious, this won’t disappoint you. I found that this was pricey for my budget.",,,,
talenti,31_talenti,Eeeevie,2020-06-13,5,Awesome flavor,0.0,0.0,I got hooked on this gelato. My sister gave me a taste one day that I was visiting. I usually dont have gelato but after trying the pistachio one I had to have one pont a week.,,,,
talenti,31_talenti,Kaitlynn,2018-07-14,5,Super addicting,0.0,0.0,I’m seriously obsessed with this. I’ve probably spent $100 on this alone in the past month. I buy a pint of it almost every day after work and eat it as soon as I get home.,,,,
talenti,31_talenti,savemyskin,2019-01-05,5,,0.0,0.0,I went to Italy a few years ago and fell in love with pistachio gelato. I’ve been trying to find something that tastes the same ever since. Talenti is nearly identical.,,,,
talenti,31_talenti,Jennielynn87,2020-05-21,5,"Exceptional, flavorful, and just delicious!",0.0,0.0,This was my first flavor I tried of this brand. And OMG was it beyond delicious! It’s just the right amount of sweet and smooth. I can’t wait to try some other flavors!,,,,
talenti,31_talenti,kudearoff,2018-11-07,5,,0.0,0.0,Talentis flavors are all so awesome and taste amazing! This is one of my favorites. Love how creamy it is and the added pistachios are so good! Definitely recommended.,,,,
talenti,31_talenti,Sararose,2017-01-04,5,Vacation for your mouth,0.0,0.0,Ever creamy flavorful bite of this perfection in a cannister is like a vacation for your mouth that transcends the mind creating a state of euphoria for the consumer.,,,,
talenti,31_talenti,Jeanne45,2019-05-07,5,Eye catching,0.0,0.0,"Most purchases have been excellent of this flavor. On some occasions the pistachios were hard & not chewy and lack fresh taste.very disappointing when this happens.
Thanks for sharing your feedback! We're disappointed to hear about these experiences. We have very strict quality control and will be sharing your feedback with our team. Please contact us at consumer.services@unilever.com so we may gather some additional information.",,,,
talenti,31_talenti,AndreaJweil,2016-06-08,5,So good but gone so quickly,0.0,0.0,First time buyer ! Wanted to try it since it only had few ingredients from the other companies and not crazy ingredients. It was delicious! I am a happy customer ❤️,,,,
talenti,31_talenti,Rissa,2017-07-14,5,The best!!!,0.0,0.0,"Simply the best!! Cravable!! What do they do to get the pistachios I to tast like this.... Beautifully balanced w the cream .... When it's on sale, I stock up!!!",,,,
talenti,31_talenti,Nikki,2017-08-08,5,Buttered Pistachio,0.0,0.0,"AMAZING! Sweet goodness stuffed into one pint. I was a bit skeptical at first, but I am so glad I decided to try a different flavor. Will definitely buy again.",,,,
talenti,31_talenti,mynameismonicaa,2018-09-11,5,,0.0,0.0,I loveeeee pistachio ice cream. My boyfriend and I get this one every once in a while for movie night. Basically the only brand of ice cream I get is talenti,,,,
talenti,31_talenti,ppgbeauty,2018-11-14,5,,0.0,0.0,"I love it! The taste of pistachio is perfect! I do wish it was cheaper and it had less sugar, but overall is one of the best pistacho ice creams I’ve eaten",,,,
talenti,31_talenti,kaleybfc7b,2019-01-04,5,,0.0,0.0,absolutely love this gelato. Good chunks of pistachio in the gelato. Packaging is the absolute cutest and makes you feel like you’re buying a luxury item.,,,,
talenti,31_talenti,Oi812,2019-07-13,3,Not too sweet,0.0,0.0,"It’s okay. I liked the chunks of pistachio, but like others state, not too much on flavor. I expected more flavor, but I did like it wasn’t too sweet.",,,,
talenti,31_talenti,Sylviayoli,2016-07-27,5,Never going back to regular ice cream,0.0,0.0,I actually was first attracted to the clear jar look but one spoonful and I was hooked. Oh such a wonderful taste. I plan on trying the other favors!!,,,,
talenti,31_talenti,,2018-12-13,5,,0.0,0.0,I absolutely love this brand and have never found a flavor I didn't like but pistachio is by far my favorite. I love the creamy texture of this gelato,,,,
talenti,31_talenti,bribri30,2016-04-25,5,Awesome flavor,0.0,0.0,"Mmm-mm!! Thumbs up for the flavor. It's just right, not too intense. And just the right amount of pistachio bits. Would buy this over and over again.",,,,
talenti,31_talenti,rosannal,2018-10-03,5,,0.0,0.0,One of the best gelatos I've tried. Great flavors and it also contains real pistachio nuts inside. A bit on the pricier side per pint but worth it!,,,,
talenti,31_talenti,churu,2017-01-04,5,The best Pistachio product in the world¡,0.0,0.0,"This is the best of the best pistachio flavor you can dream of. i do not even like Ice cream, but this is so good is easy to get addicted to.",,,,
talenti,31_talenti,leif,2019-01-03,5,,0.0,0.0,Great taste. My husbands favorite. It is so smooth and creamy. always waiting for a sale. I highly recommend to anyone that love pistachios.,,,,
talenti,31_talenti,SUNDZYNER,2020-02-21,5,BEST PISTACHIO EVER!,0.0,0.0,"When I tried this it was the closest thing to being back in Italy! OMG! Creamy, full-flavor and REAL pistachio bits! THANK YOU TALENTI!",,,,
talenti,31_talenti,Elovett01,2019-08-28,5,Best Ice Cream,0.0,0.0,"This was the first flavor I tried. It got me hooked on this ice cream. When I have the money, this is the only brand I’ll buy. So amazing.",,,,
talenti,31_talenti,kripas,2018-08-06,5,,0.0,0.0,"Love the gelato, and love the pistachios even more. It is not impossible to eat the entire contents of the tub..... Extra delicious. Yum!",,,,
talenti,31_talenti,vanessa273,2018-11-07,5,,0.0,0.0,This is soooo great! Tastes like real Italian gelato and has a creamy consistency with a natural pistachio flavor. I would buy this again,,,,
talenti,31_talenti,Luisd_gv,2017-10-22,5,I love,0.0,0.0,"I have never tried a good before, after I met Sicilian Pistachio Gelato this is the best Ice cream ever, I definitely 100% recommend it",,,,
talenti,31_talenti,larab2,2018-12-13,5,,0.0,0.0,"I prefer gelato over any other frozen desert, and Talenti does not disappoint. I enjoy this flavor and really love the salted caramel !",,,,
talenti,31_talenti,shanei,2019-02-05,5,,0.0,0.0,I love this brand of ice cream. All the flavors are great. I always grabs and couple of different flavors because there just so good.,,,,
talenti,31_talenti,cristinaa2e52,2019-03-07,5,,0.0,0.0,Love gelato just in general but this one specifically is above average! Really smooth texture and such a powerful yet natural flavor!,,,,
talenti,31_talenti,amyw,2016-11-03,5,Mind blowing,0.0,0.0,Literally one of the best things I have ever tasted in my life. I have a hard time stopping myself from eating the whole container.,,,,
talenti,31_talenti,Lydfort,2019-07-29,5,Perfect,0.0,0.0,"Gelati, please never stop making this flavor. It tastes natural, not too sweet, good quality pistachios and just the right ratio.",,,,
talenti,31_talenti,chasadij,2018-06-20,4,,0.0,0.0,A tad overpriced but an absolutely delicious dessert. Feels as your in a fancy restaurant right in the comfort of your own home.,,,,
talenti,31_talenti,tinaelle,2018-12-02,5,,0.0,0.0,This pistachio gelato tastes amazing!! You can really taste the true pistachio flavor in it. My favorite gelato brand out there!,,,,
talenti,31_talenti,valgrad,2018-06-07,1,,0.0,0.0,His gelato is absolutely disgusting and pistachio flavor wasn’t good at all. They’re are way cheaper ones with way better taste.,,,,
talenti,31_talenti,Icecreamlover,2016-04-20,5,The best gelato ever!!,0.0,0.0,I have tried Alphonso Mango and Pistachio flavors from Talenti and I have never tried anything like this before! Just awesome!!,,,,
talenti,31_talenti,melissag8ef5,2018-09-07,5,,0.0,0.0,This ice cream is so creamy and melts right in your mouth. It’s pricey than a normal cup of ice cream but worth every penny.,,,,
talenti,31_talenti,member1a3b0,2018-11-02,5,,0.0,0.0,Not a pistachio fan but Talenti got me hook! Love the brand they don’t disappoint when it comes to any of their flavors !,,,,
talenti,31_talenti,Annacash15,2018-08-21,3,It’s ok I wouldn’t brag,0.0,1.0,I like the smaller nuts but not so much the taste of the gelato it could be a little sweeter but other then that it’s ok,,,,
talenti,31_talenti,Liss,2020-03-12,5,Best pistachio gelato,0.0,0.0,I looove this flavor. It's one of the best. It's tastes so fresh and the real pistachios makes my mouth feel like heaven,,,,
talenti,31_talenti,,2019-02-03,5,,0.0,0.0,Great taste. Good value. . I like this one slot. There is a lot of a variety in the stores. Pretty reasonably priced.,,,,
talenti,31_talenti,K Campbell,2017-06-28,1,Great Brand But,1.0,18.0,Why don't you guys make this Dairy free..perhaps make all of your items vegan?,,,,
talenti,31_talenti,Christinegmac,2016-11-21,5,I'm addicted,0.0,0.0,I had some wonderful pistachio gelato a year ago in Sicily and this tastes exactly the same... Amazingly delicious!!,,,,
talenti,31_talenti,sheridab,2019-03-05,3,,0.0,0.0,I love the talent I gelatos. They are so rich in flavor! Hey are a little pricey. But definitely will not disappoint.,,,,
talenti,31_talenti,alixp68fb,2018-08-08,5,,0.0,0.0,"Perfect consistency, has chopped pistachios mixed in for added textured and the taste is nowhere near overpowering!",,,,
talenti,31_talenti,saraemoss,2018-09-04,5,,0.0,0.0,"This was incredible! I’m not even a huge pistachio person, but I was floored by how tasty this was. High quality.",,,,
talenti,31_talenti,dominemo,2018-11-08,5,,0.0,0.0,"Sooooo good! Perfect amount of pistachio, great taste, smooth and doesn’t freeze super hard. Soft serve! Love it",,,,
talenti,31_talenti,meidinger,2018-09-04,5,,0.0,0.0,"I love this brand of ice cream, it is one of my favorites. They have so many great flavors. This one is amazing.",,,,
talenti,31_talenti,ashleydawnw,2018-11-07,4,,0.0,0.0,It's one of my favorite treats to have after dinner. It's light and delicious and I'm obsessed with this flavor.,,,,
talenti,31_talenti,whereintheworldiscas,2019-02-01,5,,0.0,0.0,Drooling on my phone If you love pistachio then buy this point blank. Its yummy and not too rich in my opinion.,,,,
talenti,31_talenti,barbellbetty,2018-12-08,5,,0.0,0.0,Best ice cream ever. I find mine at Whole Foods. I usually can't finish the jar before my children dig in haha,,,,
talenti,31_talenti,jenniferhf34b,2018-11-07,5,,0.0,0.0,Wish I had some now! Love this brand and the pistachio didn’t disappoint. Fair price point. Doesn’t sit heavy.,,,,
talenti,31_talenti,Mandy77,2017-04-30,5,Best flavor!,0.0,0.0,Absolutely devine! And so addictive! So expensive though. Wish I could buy more quantity for a price break....,,,,
talenti,31_talenti,taylord21,2018-07-07,5,,0.0,0.0,I liked this Ice cream wish it didn’t have huge pistachios in it but worth the 5 dollars it lasted me a week,,,,
talenti,31_talenti,MikeR,2020-06-30,1,Bring back Sicilian Pistachio,0.0,0.0,Sicilian Pistachio had been my favorite. Pacific Coast is like a mouthful of sugar. I would never buy again.,,,,
talenti,31_talenti,asr_1221,2018-12-06,5,,0.0,0.0,Closest thing to Italian gelato I can find in the states. It’s kind of pricey so buy it when it’s on sale.,,,,
talenti,31_talenti,brookew4570,2018-09-05,5,,0.0,0.0,i was so glad to see pistachio in grocery stores again! favorite flavor! the ice cream is soooo smooth!,,,,
talenti,31_talenti,Thomas,2018-10-13,5,Best Ever,0.0,0.0,Superior product !I know because my father was in the ice cream business for 35 yrs and I tasted plenty,,,,
talenti,31_talenti,,2018-10-03,5,,0.0,0.0,This Talenti Gelato is my absolute favorite - so creamy with whole pistachio nuts try to get them bogo,,,,
talenti,31_talenti,ainsleypcdce,2018-12-13,5,,0.0,0.0,Soooooo good! It’s smooth and have the perfect amount of pistachio flavor without being over powering,,,,
talenti,31_talenti,gelatoloverGNV,2017-06-22,5,"i love you, Talenti pistachio",0.0,0.0,see title. yum. <-- that was my original review but i couldn't submit until I added more characters.,,,,
talenti,31_talenti,Kaitbabi,2017-02-15,5,Better than sleeping with my husband,0.0,0.0,This gelato is heaven. That is the best way to describe it. You haven't lived until you've eaten it.,,,,
talenti,31_talenti,Annie4141,2019-10-01,5,my fav Talenti flavor,0.0,0.0,Live in NYC so I tried at least 15+ flavors. This is my favorite one!!! Has real pistachios in it!!!,,,,
talenti,31_talenti,,2019-02-05,5,,0.0,0.0,A really high quality brand hat tastes amazing. Love all the flavors Ive tried including pistachio,,,,
talenti,31_talenti,Danblejewles,2016-04-19,5,Smooth Yummy flavorful,0.0,0.0,On sale WOW beat the compatition DOWN Nice to get smooth yummy from the fridge Not hard as a rock,,,,
talenti,31_talenti,oliviay7158,2018-08-03,5,,0.0,0.0,Delicious. Somewhat expensive but worth it! It doesn’t taste like it came from the grocery store!,,,,
talenti,31_talenti,vanessam36,2019-04-02,5,,0.0,0.0,Favorite ever. Love pistachio gelato and this brand nails it. So creamy luxurious and delicious!,,,,
talenti,31_talenti,Marithel,2019-08-19,5,Love 'em all!,0.0,0.0,I'm addicted to Pistachio! The rest of my family loves the Mousse and loves Pistachio as well.,,,,
talenti,31_talenti,hthrog,2018-09-01,5,,0.0,0.0,"This is some of the best gelato I can buy in the store! It is so delicious, and not too rich!",,,,
talenti,31_talenti,CB23,2019-08-24,5,Fav!,0.0,0.0,"This is my favorite Talenti flavor! Lots of chunks of pistachios, and so hard to put down.",,,,
talenti,31_talenti,sandramca04,2018-11-12,5,,0.0,0.0,These are good I get them once in awhile but depends on what I really use them for. And if,,,,
talenti,31_talenti,emmab1,2018-10-03,5,,0.0,0.0,Talenti ice cream and sorbet is amazing! It tastes super good and is affordable as well,,,,
talenti,31_talenti,Dammy,2020-09-24,5,The best of the best,0.0,0.0,"One of my favorite flavors hands down, a must try for pistachio lovers omg.",,,,
talenti,31_talenti,Ces89,2017-01-26,5,Delicious!,0.0,0.0,LOVED this product. It's not too sweet and the roasted pistachios are perfect!,,,,
talenti,31_talenti,Lizva,2017-03-09,5,The best!!!,0.0,0.0,This is the best pistachio ice cream that I ever tried!!! I am obsessed hahaha,,,,
talenti,31_talenti,Ocon,2019-10-06,5,1st time trying,0.0,0.0,"First time trying this brand and I’m in love!
Can’t wait to try the others!",,,,
talenti,31_talenti,Tweetvoice,2020-05-11,5,I am hooked on this flavor...its superb,0.0,0.0,love love love pistachio nuts in every bite and gelato is so creamy and good,,,,
talenti,31_talenti,Reddhaze,2017-03-06,5,This stuff is ruining my life,0.0,0.0,I want a huge tub right now so sad they don't make this in a bigger size,,,,
talenti,31_talenti,Laura,2016-07-29,5,Smooth.Creamy.Delicious,0.0,0.0,Best I've ever had hands down. First time I've tried it and I'm in love!,,,,
talenti,31_talenti,Sunshinesue,2019-06-04,5,Delicious and Nutty,0.0,0.0,Taste is so delicious and packed with crunchy nuts. Absolutely love it!,,,,
talenti,31_talenti,Scott65,2020-03-05,5,Goood!!!,0.0,0.0,"Best ever, tried other brands, but this one, out of this world!!!!!!",,,,
talenti,31_talenti,mrjsmom,2020-02-18,5,Delicious,0.0,0.0,Such a great combination of flavors. This is my new favorite!!!,,,,
talenti,31_talenti,tash,2016-07-11,5,SOOO GOOD,0.0,0.0,ugh this is my favorite!! (: full of pistachios and tastes great,,,,
talenti,31_talenti,OmaG,2020-02-28,5,My first talentigelato,0.0,0.0,"And like a first kiss, it will always be special. So delicious!",,,,
talenti,31_talenti,akxdiaz,2016-05-03,5,Soooo amazing!!,0.0,0.0,So amazing! Great flavor and the pistachios make it better!!,,,,
talenti,31_talenti,Indigo,2019-02-01,5,AMAZING,0.0,0.0,I love this ice cream. Just wish it more pistachios in it !,,,,
talenti,31_talenti,sav58,2015-11-30,5,Yummy,0.0,0.0,Absolutely delicious! So happy I got the courage to try it!,,,,
talenti,31_talenti,Pippa,2020-03-28,5,Great Taste,0.0,0.0,Best Pistachio I have ever tasted. Better than Haagen dazs,,,,
talenti,31_talenti,lonely247,2019-04-27,5,awy,0.0,0.0,just my all time favorite it reminds me of Italian Gelato,,,,
talenti,31_talenti,sav1995,2019-10-01,5,best icecream ever,0.0,0.0,I love this stuff. this and the raspberry chocolate. WOW,,,,
talenti,31_talenti,SusanNY,2019-05-11,5,The absolute best,0.0,0.0,So good its one of the best flavors quailty ingredients,,,,
talenti,31_talenti,Iscream4icecream,2019-08-17,5,Excellent,0.0,0.0,"The flavor is great
The texture is amazing
So good!",,,,
talenti,31_talenti,MissVLB,2020-06-24,2,"Stale, chewy nuts",0.0,0.0,"Gelato was not bad, but the nuts in it were terrible.",,,,
talenti,32_talenti,Spacy,2018-06-11,5,Great Taste,3.0,1.0,"I honestly didn't know how much I would like this since it is dairy free, but it is really tasty. It has a nice, smooth rich taste. A nice strong peanut butter taste. The fudge swirl is good and not overpowering. I love that it has a screw on cover, I feel it keeps longer thanks to the tight seal. Very minimal ingredients is awesome. It is made with coconut oil and is pretty high in sugars, but it's not something I could sit and eat the whole pint in one sitting. It is a nice upscale home dessert. product was received at no charge.",,,,
